"","year","month","day","Num","Customer","cust_name","Item","Code","ItemCodeSub","Quantity","UnitPrice","Tax","Amount","Des","ReceiptNo","Product","Amount1","Cost","Profit","Goods"
"705",2018,11,5,71117,"Lavery Lighting & Design:Store #JL-01","La23","Pearl Nickle, 5 Light, Medium Base (100 watt max)","AB64","LaverPear753",17,0.647058823529412,43.1818181818182,475,"71117Lavery Lighting & Design:Store #JL-01Pearl Nickle, 5 Light, Medium Base (100 watt max)",1815,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",-475,200,275,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
"706",2018,11,5,71117,"Lavery Lighting & Design:Store #JL-01","La23","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","AB67","LaverPoli754",4,2.75,10.5454545454545,116,"71117Lavery Lighting & Design:Store #JL-01Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1816,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",-116,64,52,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
"707",2018,11,5,71117,"Lavery Lighting & Design:Store #JL-01","La23","Specialty Bulbs, 100 watt (6 pack)","AB74","LaverSpec760",20,0.55,10,110,"71117Lavery Lighting & Design:Store #JL-01Specialty Bulbs, 100 watt (6 pack)",1817,"Specialty Bulbs, 100 watt (6 pack)",-110,47.5,62.5,"Specialty Bulbs, 100 watt (6 pack)"
"708",2018,11,5,71117,"Lavery Lighting & Design:Store #JL-01","La23","Specialty, Stage & Studio Bulbs  60 watt","AB75","LaverSpec761",10,1.1,11.8181818181818,130,"71117Lavery Lighting & Design:Store #JL-01Specialty, Stage & Studio Bulbs  60 watt",1818,"Specialty, Stage & Studio Bulbs  60 watt",-130,50,80,"Specialty, Stage & Studio Bulbs  60 watt"
"709",2018,11,5,71117,"Lavery Lighting & Design:Store #JL-01","La23","Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)","AB84","LaverTiff749",5,2.2,64.9090909090909,714,"71117Lavery Lighting & Design:Store #JL-01Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",1819,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",-714,336,378,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)"
"710",2018,11,5,71117,"Lavery Lighting & Design:Store #JL-01","La23","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","AB85","LaverVero756",9,1.22222222222222,27.2727272727273,300,"71117Lavery Lighting & Design:Store #JL-01Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1820,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",-300,140,160,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
"711",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Acid Verde, 10x21x10, 2-60 watt cand.","AB16","LaverAcid762",105,0.104761904761905,158.181818181818,1740,"71118Lavery Lighting & Design:Store #JL-04Acid Verde, 10x21x10, 2-60 watt cand.",1821,"Acid Verde, 10x21x10, 2-60 watt cand.",-1740,900,840,"Acid Verde, 10x21x10, 2-60 watt cand."
"712",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Beveled Mirror, Etched Ribbed Glass (75 watt max)","AB20","LaverBeve770",65,0.169230769230769,87.2727272727273,960,"71118Lavery Lighting & Design:Store #JL-04Beveled Mirror, Etched Ribbed Glass (75 watt max)",1822,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",-960,489.94,470.06,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
"713",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","AB22","LaverBlac768",20,0.55,76.3636363636364,840,"71118Lavery Lighting & Design:Store #JL-04Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1823,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",-840,384.42,455.58,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
"714",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Chestnut (3/60 watt)  Marble Glass","AB39","LaverChes767",30,0.366666666666667,88.6363636363636,975,"71118Lavery Lighting & Design:Store #JL-04Chestnut (3/60 watt)  Marble Glass",1824,"Chestnut (3/60 watt)  Marble Glass",-975,291.6,683.4,"Chestnut (3/60 watt)  Marble Glass"
"715",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","AB45","LaverDie 763",19,0.578947368421053,92.7272727272727,1020,"71118Lavery Lighting & Design:Store #JL-04Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1825,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",-1020,577.98,442.02,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
"716",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Frosted Taupe (3/60 watt)  Marble Glass","AB55","LaverFros766",36,0.305555555555556,84.5454545454546,930,"71118Lavery Lighting & Design:Store #JL-04Frosted Taupe (3/60 watt)  Marble Glass",1826,"Frosted Taupe (3/60 watt)  Marble Glass",-930,267.63,662.37,"Frosted Taupe (3/60 watt)  Marble Glass"
"717",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Specialty Bulbs, 100 watt (6 pack)","AB74","LaverSpec771",30,0.366666666666667,15,165,"71118Lavery Lighting & Design:Store #JL-04Specialty Bulbs, 100 watt (6 pack)",1827,"Specialty Bulbs, 100 watt (6 pack)",-165,71.25,93.75,"Specialty Bulbs, 100 watt (6 pack)"
"718",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Specialty, Stage & Studio Bulbs  60 watt","AB75","LaverSpec772",5,2.2,5.90909090909091,65,"71118Lavery Lighting & Design:Store #JL-04Specialty, Stage & Studio Bulbs  60 watt",1828,"Specialty, Stage & Studio Bulbs  60 watt",-65,25,40,"Specialty, Stage & Studio Bulbs  60 watt"
"719",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Tapestry (8/60 watt)  Faux Alabaster Glass","AB79","LaverTape765",100,0.11,136.363636363636,1500,"71118Lavery Lighting & Design:Store #JL-04Tapestry (8/60 watt)  Faux Alabaster Glass",1829,"Tapestry (8/60 watt)  Faux Alabaster Glass",-1500,375,1125,"Tapestry (8/60 watt)  Faux Alabaster Glass"
"720",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)","AB84","LaverTiff769",8,1.375,92.7272727272727,1020,"71118Lavery Lighting & Design:Store #JL-04Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",1830,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",-1020,480,540,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)"
"721",2018,11,16,71118,"Lavery Lighting & Design:Store #JL-04","La24","Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)","AB86","LaverVian764",75,0.146666666666667,227.272727272727,2500,"71118Lavery Lighting & Design:Store #JL-04Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",1831,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",-2500,1203.57,1296.43,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)"
"722",2018,7,13,71119,"Kern Lighting Warehouse:Store #01","Ke19","Burnished Brass (60 watt)  w/Golden Umber Accents","AB37","Kern Burn538",200,0.055,272.727272727273,3000,"71119Kern Lighting Warehouse:Store #01Burnished Brass (60 watt)  w/Golden Umber Accents",1832,"Burnished Brass (60 watt)  w/Golden Umber Accents",-3000,750,2250,"Burnished Brass (60 watt)  w/Golden Umber Accents"
"723",2018,7,13,71119,"Kern Lighting Warehouse:Store #01","Ke19","Golden Umber (100 watt)  Six Light Chandelier","AB58","Kern Gold537",322,0.0341614906832298,286.363636363636,3150,"71119Kern Lighting Warehouse:Store #01Golden Umber (100 watt)  Six Light Chandelier",1833,"Golden Umber (100 watt)  Six Light Chandelier",-3150,850,2300,"Golden Umber (100 watt)  Six Light Chandelier"
"724",2018,11,1,71120,"Kern Lighting Warehouse:Store #13","Ke20","18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass","AB13","Kern 18x8739",200,0.055,300,3300,"71120Kern Lighting Warehouse:Store #1318x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1834,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",-3300,1629.76,1670.24,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
"725",2018,11,1,71120,"Kern Lighting Warehouse:Store #13","Ke20","2032 Series, (3-60 watt, Med) Desert Stone Finish","AB14","Kern 2032741",135,0.0814814814814815,90,990,"71120Kern Lighting Warehouse:Store #132032 Series, (3-60 watt, Med) Desert Stone Finish",1835,"2032 Series, (3-60 watt, Med) Desert Stone Finish",-990,540,450,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
"726",2018,11,1,71120,"Kern Lighting Warehouse:Store #13","Ke20","Burnished Brass (60 watt)  w/Golden Umber Accents","AB37","Kern Burn740",200,0.055,272.727272727273,3000,"71120Kern Lighting Warehouse:Store #13Burnished Brass (60 watt)  w/Golden Umber Accents",1836,"Burnished Brass (60 watt)  w/Golden Umber Accents",-3000,750,2250,"Burnished Brass (60 watt)  w/Golden Umber Accents"
"727",2018,11,1,71120,"Kern Lighting Warehouse:Store #13","Ke20","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","AB82","Kern Tape742",34,0.323529411764706,81.8181818181818,900,"71120Kern Lighting Warehouse:Store #13Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1837,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",-900,300,600,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
"728",2018,2,1,71121,"Kern Lighting Warehouse:Store #34","Ke21","18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass","AB13","Kern 18x876",120,0.0916666666666667,180,1980,"71121Kern Lighting Warehouse:Store #3418x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1838,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",-1980,640,1340,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
"729",2018,2,1,71121,"Kern Lighting Warehouse:Store #34","Ke21","18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass","AB13","Kern 18x876",80,0.1375,120,1320,"71121Kern Lighting Warehouse:Store #3418x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1839,NA,-1320,960,360,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
"730",2018,2,1,71121,"Kern Lighting Warehouse:Store #34","Ke21","Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass","AB36","Kern Brus74",25,0.44,50,550,"71121Kern Lighting Warehouse:Store #34Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1840,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",-550,250,300,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
"731",2018,2,1,71121,"Kern Lighting Warehouse:Store #34","Ke21","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","AB73","Kern Soli78",67,0.164179104477612,114.545454545455,1260,"71121Kern Lighting Warehouse:Store #34Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",1841,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",-1260,570,690,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass"
"732",2018,2,1,71121,"Kern Lighting Warehouse:Store #34","Ke21","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","AB82","Kern Tape75",25,0.44,61.3636363636364,675,"71121Kern Lighting Warehouse:Store #34Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1842,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",-675,225,450,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
"733",2018,2,1,71121,"Kern Lighting Warehouse:Store #34","Ke21","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","AB88","Kern Whit79",247,0.0445344129554656,87.2727272727273,960,"71121Kern Lighting Warehouse:Store #34White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",1843,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",-960,450,510,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass"
"734",2018,2,28,71122,"Lavery Lighting & Design:Store #JL-08","La26","Custom Chandelier","AB43","LaverCust147",30,0.366666666666667,54.5454545454546,600,"71122Lavery Lighting & Design:Store #JL-08Custom Chandelier",1844,"Custom Chandelier",-600,0,600,"Custom Chandelier"
"735",2018,11,29,71123,"Kern Lighting Warehouse:Store #13","Ke20","18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass","AB13","Kern 18x8788",0,0,0,0,"71123Kern Lighting Warehouse:Store #1318x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1845,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",0,0,0,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
"736",2018,11,29,71123,"Kern Lighting Warehouse:Store #13","Ke20","2032 Series, (3-60 watt, Med) Desert Stone Finish","AB14","Kern 2032790",15,0.733333333333333,10,110,"71123Kern Lighting Warehouse:Store #132032 Series, (3-60 watt, Med) Desert Stone Finish",1846,"2032 Series, (3-60 watt, Med) Desert Stone Finish",-110,60,50,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
"737",2018,11,29,71123,"Kern Lighting Warehouse:Store #13","Ke20","Burnished Brass (60 watt)  w/Golden Umber Accents","AB37","Kern Burn789",0,0,0,0,"71123Kern Lighting Warehouse:Store #13Burnished Brass (60 watt)  w/Golden Umber Accents",1847,"Burnished Brass (60 watt)  w/Golden Umber Accents",0,0,0,"Burnished Brass (60 watt)  w/Golden Umber Accents"
"738",2018,11,29,71123,"Kern Lighting Warehouse:Store #13","Ke20","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","AB82","Kern Tape791",0,0,0,0,"71123Kern Lighting Warehouse:Store #13Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1848,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",0,0,0,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
"739",2018,1,29,71124,"Kern Lighting Warehouse:Store #34","Ke21","Burnished Brass (60 watt)  w/Golden Umber Accents","AB37","Kern Burn63",560,0.0196428571428571,763.636363636364,8400,"71124Kern Lighting Warehouse:Store #34Burnished Brass (60 watt)  w/Golden Umber Accents",1849,"Burnished Brass (60 watt)  w/Golden Umber Accents",-8400,2100,6300,"Burnished Brass (60 watt)  w/Golden Umber Accents"
"740",2018,3,28,71125,"Kern Lighting Warehouse:Store #45","Ke22","Cand. Light, 20 watts (8 pack)","AB38","Kern Cand203",2000,0.0055,509.090909090909,5600,"71125Kern Lighting Warehouse:Store #45Cand. Light, 20 watts (8 pack)",1850,"Cand. Light, 20 watts (8 pack)",-5600,2400,3200,"Cand. Light, 20 watts (8 pack)"
"741",2018,3,28,71125,"Kern Lighting Warehouse:Store #45","Ke22","Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)","AB86","Kern Vian202",75,0.146666666666667,263.636363636364,2900,"71125Kern Lighting Warehouse:Store #45Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",1851,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",-2900,1396.14,1503.86,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)"
"742",2018,4,13,71126,"Kern Lighting Warehouse:Store #13","Ke20","Golden Umber (100 watt)  Six Light Chandelier","AB58","Kern Gold207",1300,0.00846153846153846,1145.45454545455,12600,"71126Kern Lighting Warehouse:Store #13Golden Umber (100 watt)  Six Light Chandelier",1852,"Golden Umber (100 watt)  Six Light Chandelier",-12600,3400,9200,"Golden Umber (100 watt)  Six Light Chandelier"
"743",2018,5,22,71127,"Kern Lighting Warehouse:Store #34","Ke21","Domes, White, 59x21x6 5/8 ht, 120v HPF","AB46","Kern Dome347",600,0.0183333333333333,613.636363636364,6750,"71127Kern Lighting Warehouse:Store #34Domes, White, 59x21x6 5/8 ht, 120v HPF",1853,"Domes, White, 59x21x6 5/8 ht, 120v HPF",-6750,2850,3900,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
"744",2018,5,22,71127,"Kern Lighting Warehouse:Store #34","Ke21","Flush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser","AB54","Kern Flus348",56,0.196428571428571,154.545454545455,1700,"71127Kern Lighting Warehouse:Store #34Flush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser",1854,"Flush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser",-1700,915.94,784.06,"Flush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser"
"745",2018,5,22,71127,"Kern Lighting Warehouse:Store #34","Ke21","Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)","AB84","Kern Tiff349",2,5.5,27.8181818181818,306,"71127Kern Lighting Warehouse:Store #34Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",1855,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",-306,144,162,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)"
"746",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","AB22","Kern Blac421",50,0.22,190.909090909091,2100,"71128Kern Lighting Warehouse:Store #45Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1856,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",-2100,961.04,1138.96,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
"747",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Brushed Nickel, (3-60 watt, Med) Ribbed Glass","AB34","Kern Brus423",200,0.055,72.7272727272727,800,"71128Kern Lighting Warehouse:Store #45Brushed Nickel, (3-60 watt, Med) Ribbed Glass",1857,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",-800,240,560,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass"
"748",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF","AB47","Kern Drop419",155,0.0709677419354839,114.545454545455,1260,"71128Kern Lighting Warehouse:Store #45Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1858,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",-1260,643.27,616.73,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
"749",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","AB52","Kern Fluo417",1350,0.00814814814814815,409.090909090909,4500,"71128Kern Lighting Warehouse:Store #45Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1859,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",-4500,1902.88,2597.12,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
"750",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Halogen Lamp, 20 watts, Luminous Intensity","AB60","Kern Halo424",20,0.55,10.9090909090909,120,"71128Kern Lighting Warehouse:Store #45Halogen Lamp, 20 watts, Luminous Intensity",1860,"Halogen Lamp, 20 watts, Luminous Intensity",-120,60,60,"Halogen Lamp, 20 watts, Luminous Intensity"
"751",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Halogen Lamp, Volts:3.5  Tubular","AB62","Kern Halo425",11,1,5,55,"71128Kern Lighting Warehouse:Store #45Halogen Lamp, Volts:3.5  Tubular",1861,"Halogen Lamp, Volts:3.5  Tubular",-55,25,30,"Halogen Lamp, Volts:3.5  Tubular"
"752",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Roman Bronze, 1-light Lantern, w/tail, (100 watt max)","AB71","Kern Roma426",57,0.192982456140351,193.181818181818,2125,"71128Kern Lighting Warehouse:Store #45Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",1862,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",-2125,950,1175,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)"
"753",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","AB73","Kern Soli422",45,0.244444444444444,76.3636363636364,840,"71128Kern Lighting Warehouse:Store #45Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",1863,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",-840,380,460,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass"
"754",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Specialty, Stage & Studio Bulbs  60 watt","AB75","Kern Spec418",75,0.146666666666667,88.6363636363636,975,"71128Kern Lighting Warehouse:Store #45Specialty, Stage & Studio Bulbs  60 watt",1864,"Specialty, Stage & Studio Bulbs  60 watt",-975,375,600,"Specialty, Stage & Studio Bulbs  60 watt"
"755",2018,6,10,71128,"Kern Lighting Warehouse:Store #45","Ke22","Sunset, Clear Glass, 1-100 watt max.","AB78","Kern Suns420",176,0.0625,127.272727272727,1400,"71128Kern Lighting Warehouse:Store #45Sunset, Clear Glass, 1-100 watt max.",1865,"Sunset, Clear Glass, 1-100 watt max.",-1400,700,700,"Sunset, Clear Glass, 1-100 watt max."
"756",2018,7,17,71129,"Kern Lighting Warehouse:Store #01","Ke19","Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.","AB18","Kern Athe572",87,0.126436781609195,295.454545454545,3250,"71129Kern Lighting Warehouse:Store #01Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",1866,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",-3250,1500,1750,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max."
"757",2018,7,17,71129,"Kern Lighting Warehouse:Store #01","Ke19","Beveled Mirror, Etched Ribbed Glass (75 watt max)","AB20","Kern Beve567",65,0.169230769230769,87.2727272727273,960,"71129Kern Lighting Warehouse:Store #01Beveled Mirror, Etched Ribbed Glass (75 watt max)",1867,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",-960,489.94,470.06,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
"758",2018,7,17,71129,"Kern Lighting Warehouse:Store #01","Ke19","Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF","AB47","Kern Drop569",75,0.146666666666667,57.2727272727273,630,"71129Kern Lighting Warehouse:Store #01Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1868,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",-630,321.63,308.37,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
"759",2018,7,17,71129,"Kern Lighting Warehouse:Store #01","Ke19","Flat Glass, (25 watt max) Polished Brass, 4 light","AB49","Kern Flat570",25,0.44,56.8181818181818,625,"71129Kern Lighting Warehouse:Store #01Flat Glass, (25 watt max) Polished Brass, 4 light",1869,"Flat Glass, (25 watt max) Polished Brass, 4 light",-625,303.07,321.93,"Flat Glass, (25 watt max) Polished Brass, 4 light"
"760",2018,7,17,71129,"Kern Lighting Warehouse:Store #01","Ke19","Golden Umber (100 watt)  Six Light Chandelier","AB58","Kern Gold573",800,0.01375,715.909090909091,7875,"71129Kern Lighting Warehouse:Store #01Golden Umber (100 watt)  Six Light Chandelier",1870,"Golden Umber (100 watt)  Six Light Chandelier",-7875,2125,5750,"Golden Umber (100 watt)  Six Light Chandelier"
"761",2018,7,17,71129,"Kern Lighting Warehouse:Store #01","Ke19","Pendant Bar, Textured White, 50lbs max","AB66","Kern Pend568",125,0.088,56.8181818181818,625,"71129Kern Lighting Warehouse:Store #01Pendant Bar, Textured White, 50lbs max",1871,"Pendant Bar, Textured White, 50lbs max",-625,269.23,355.77,"Pendant Bar, Textured White, 50lbs max"
"762",2018,7,17,71129,"Kern Lighting Warehouse:Store #01","Ke19","Sunset, Clear Glass, 1-100 watt max.","AB78","Kern Suns566",154,0.0714285714285714,111.363636363636,1225,"71129Kern Lighting Warehouse:Store #01Sunset, Clear Glass, 1-100 watt max.",1872,"Sunset, Clear Glass, 1-100 watt max.",-1225,612.5,612.5,"Sunset, Clear Glass, 1-100 watt max."
"763",2018,7,17,71129,"Kern Lighting Warehouse:Store #01","Ke19","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","AB85","Kern Vero571",112,0.0982142857142857,340.909090909091,3750,"71129Kern Lighting Warehouse:Store #01Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1873,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",-3750,1750,2000,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
"764",2018,8,30,71130,"Kern Lighting Warehouse:Store #45","Ke22","Cand. Light, 20 watts (8 pack)","AB38","Kern Cand664",1000,0.011,254.545454545455,2800,"71130Kern Lighting Warehouse:Store #45Cand. Light, 20 watts (8 pack)",1874,"Cand. Light, 20 watts (8 pack)",-2800,1200,1600,"Cand. Light, 20 watts (8 pack)"
"765",2018,8,30,71130,"Kern Lighting Warehouse:Store #45","Ke22","Pearl Nickle, 5 Light, Medium Base (100 watt max)","AB64","Kern Pear662",136,0.0808823529411765,345.454545454545,3800,"71130Kern Lighting Warehouse:Store #45Pearl Nickle, 5 Light, Medium Base (100 watt max)",1875,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",-3800,1600,2200,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
"766",2018,8,30,71130,"Kern Lighting Warehouse:Store #45","Ke22","Renaissance Collection, (100 watt max) Millstone Finish, One-light","AB69","Kern Rena661",81,0.135802469135802,102.272727272727,1125,"71130Kern Lighting Warehouse:Store #45Renaissance Collection, (100 watt max) Millstone Finish, One-light",1876,"Renaissance Collection, (100 watt max) Millstone Finish, One-light",-1125,411.93,713.07,"Renaissance Collection, (100 watt max) Millstone Finish, One-light"
"767",2018,8,30,71130,"Kern Lighting Warehouse:Store #45","Ke22","Specialty Bulbs, 100 watt (6 pack)","AB74","Kern Spec663",50,0.22,25,275,"71130Kern Lighting Warehouse:Store #45Specialty Bulbs, 100 watt (6 pack)",1877,"Specialty Bulbs, 100 watt (6 pack)",-275,118.75,156.25,"Specialty Bulbs, 100 watt (6 pack)"
